City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Beloha,MG,2021-06-13 23:27:23,-25.1667,45.05,64.42,89,11,2.64
296,Berbera,SO,2021-06-13 23:27:23,10.4396,45.0143,91.69,38,92,19.13
297,Fortuna,US,2021-06-13 23:27:24,40.5982,-124.1573,72.19,63,90,1.99
298,Kautokeino,NO,2021-06-13 23:27:24,69.0125,23.0412,41.99,66,34,11.61
299,Togul,RU,2021-06-13 23:27:25,53.465,85.9128,53.56,98,100,3.76
300,Devarkonda,IN,2021-06-13 23:27:25,16.7,78.9333,77.56,76,100,24.4
301,Christchurch,NZ,2021-06-13 23:22:27,-43.5333,172.6333,52.03,93,90,6.91
302,Saravan,AM,2021-06-13 23:27:26,39.7196,45.6483,56.05,62,8,5.7
303,Williston,US,2021-06-13 23:27:26,48.147,-103.618,83.03,29,0,1.01
304,Port Lincoln,AU,2021-06-13 23:27:27,-34.7333,135.8667,58.12,73,72,10.04
305,Xapuri,BR,2021-06-13 23:27:27,-10.6517,-68.5044,74.21,64,1,0.87
306,Bontang,ID,2021-06-13 23:26:16,0.1333,117.5,78.73,83,99,7.47
307,Geraldton,AU,2021-06-13 23:25:43,-28.7667,114.6,63.12,72,75,9.22
308,Berlevag,NO,2021-06-13 23:27:28,70.8578,29.0864,45.55,84,92,25.37
309,Mae Hong Son,TH,2021-06-13 23:27:29,19.3003,97.9685,73.15,96,100,2.73
310,Shache,CN,2021-06-13 23:27:29,38.4167,77.2406,73.63,31,100,7.25
311,San Cristobal,VE,2021-06-13 23:27:30,7.7669,-72.225,75.38,82,100,3.44
312,Broken Hill,AU,2021-06-13 23:27:30,-31.95,141.4333,51.51,76,90,9.22
313,Bilibino,RU,2021-06-13 23:27:31,68.0546,166.4372,57.96,41,100,2.39
314,Wilmington,US,2021-06-13 23:25:05,34.2257,-77.9447,80.51,79,75,13.8
315,Caravelas,BR,2021-06-13 23:27:31,-17.7125,-39.2481,72.75,74,78,11.32
316,Yar-Sale,RU,2021-06-13 23:27:32,66.8333,70.8333,63.77,62,95,1.61
317,Sioux Lookout,CA,2021-06-13 23:27:32,50.1001,-91.917,61.18,82,75,9.22
318,Okato,NZ,2021-06-13 23:27:32,-39.2,173.8833,61.43,98,100,12.5
319,Hoshcha,UA,2021-06-13 23:27:33,50.6003,26.6744,52.9,96,100,13.0
320,Husavik,IS,2021-06-13 23:24:35,66.0449,-17.3389,35.51,88,100,17.02
321,Khovu-Aksy,RU,2021-06-13 23:27:34,51.1333,93.6,42.8,82,10,1.97
322,Baykit,RU,2021-06-13 23:27:34,61.67,96.37,45.73,56,2,8.37
323,Mani,CO,2021-06-13 23:27:35,4.8172,-72.2886,76.21,87,35,4.18
324,Haines Junction,CA,2021-06-13 23:27:35,60.7522,-137.5108,64.35,45,52,6.91
325,Buala,SB,2021-06-13 23:27:36,-8.145,159.5921,83.19,74,67,9.24
326,Abomey,BJ,2021-06-13 23:27:36,7.1829,1.9912,74.43,92,61,6.46
327,Ostrovnoy,RU,2021-06-13 23:27:37,68.0531,39.5131,49.91,88,55,15.66
328,Kedrovyy,RU,2021-06-13 23:27:37,56.1667,91.8167,50.41,97,98,7.34
329,Lorengau,PG,2021-06-13 23:27:38,-2.0226,147.2712,84.42,69,96,9.42
330,Dunedin,NZ,2021-06-13 23:27:16,-45.8742,170.5036,52.81,97,100,7.45
331,Freeport,US,2021-06-13 23:27:38,40.6576,-73.5832,71.56,73,90,1.99
332,Raudeberg,NO,2021-06-13 23:27:39,61.9875,5.1352,52.2,93,100,19.39
333,Hambantota,LK,2021-06-13 23:27:39,6.1241,81.1185,78.22,84,99,20.54
334,Yoichi,JP,2021-06-13 23:27:39,43.2039,140.7703,62.64,80,14,3.51
335,Wageningen,NL,2021-06-13 23:27:40,51.9667,5.6667,61.95,81,0,2.3
336,Hedaru,TZ,2021-06-13 23:27:40,-4.5,37.9,60.66,95,0,3.33
337,Lyuban,BY,2021-06-13 23:27:41,52.7985,28.0048,55.24,96,87,11.81
338,Airai,TL,2021-06-13 23:27:41,-8.9266,125.4092,61.74,75,65,1.77
339,Saiki,JP,2021-06-13 23:27:42,32.95,131.9,69.8,93,95,2.82
340,Jinchang,CN,2021-06-13 23:27:42,38.4953,102.1739,62.26,59,35,8.84
341,Omboue,GA,2021-06-13 23:27:42,-1.5746,9.2618,76.48,90,99,6.87
342,Ballina,AU,2021-06-13 23:27:43,-28.8667,153.5667,58.95,75,17,5.75
343,Alekseyevka,RU,2021-06-13 23:27:43,50.6309,38.6903,60.98,87,29,2.73
344,Izumo,JP,2021-06-13 23:27:44,35.3667,132.7667,73.29,88,75,1.14
345,Tessalit,ML,2021-06-13 23:25:57,20.1986,1.0114,96.01,10,91,7.85
346,Ponta Grossa,BR,2021-06-13 23:22:45,-25.095,-50.1619,50.04,79,0,4.36
347,Moose Factory,CA,2021-06-13 23:23:59,51.2585,-80.6094,59.0,44,90,6.91
348,Moussoro,TD,2021-06-13 23:27:45,13.6408,16.4901,89.46,37,100,9.69
349,Marrakesh,MA,2021-06-13 23:27:46,31.6315,-8.0083,71.67,56,0,6.91
350,Ushumun,RU,2021-06-13 23:27:46,52.7833,126.5333,66.31,80,99,11.32
351,Mount Isa,AU,2021-06-13 23:27:47,-20.7333,139.5,64.17,27,40,5.75
352,Northam,GB,2021-06-13 23:24:27,51.0333,-4.2167,60.48,86,34,4.07
353,Marzuq,YE,2021-06-13 23:27:48,14.4,46.4667,77.63,27,88,4.38
354,Kungurtug,RU,2021-06-13 23:27:48,50.5994,97.5228,45.19,77,77,1.66
355,Salto Del Guaira,PY,2021-06-13 23:27:48,-24.0625,-54.3069,56.08,88,0,5.12
356,Arvin,US,2021-06-13 23:27:49,35.2091,-118.8284,103.21,34,0,7.25
357,Ucluelet,CA,2021-06-13 23:25:21,48.9329,-125.5528,68.95,85,69,10.54
358,Anadyr,RU,2021-06-13 23:27:49,64.75,177.4833,46.9,70,75,13.0
359,Khandbari,NP,2021-06-13 23:27:50,27.3747,87.2039,71.6,80,93,2.93
360,Luwuk,ID,2021-06-13 23:26:01,-0.9516,122.7875,77.92,86,52,1.03
361,Santa Isabel Do Rio Negro,BR,2021-06-13 23:27:50,-0.4139,-65.0192,75.02,95,86,2.42
362,Zakamensk,RU,2021-06-13 23:27:51,50.3741,103.2863,48.85,93,95,0.78
363,Neyshabur,IR,2021-06-13 23:27:51,36.2133,58.7958,78.28,21,0,5.19
364,Santa Cruz,BO,2021-06-13 23:27:34,-17.8,-63.1667,69.85,64,1,4.61
365,Big Rapids,US,2021-06-13 23:27:52,43.6981,-85.4837,80.24,58,16,6.85
366,Puerto Del Rosario,ES,2021-06-13 23:26:01,28.5004,-13.8627,69.55,73,37,14.97
367,Langen,DE,2021-06-13 23:27:53,49.9933,8.6728,62.64,69,0,7.0
368,Krasnyy Kut,RU,2021-06-13 23:27:53,50.95,46.9667,63.72,91,100,7.07
369,Pietarsaari,FI,2021-06-13 23:27:54,63.65,22.6833,54.9,71,84,10.83
370,Joseni,RO,2021-06-13 23:27:55,46.7,25.5,48.92,93,51,2.86
371,Mackay,AU,2021-06-13 23:27:55,-21.15,149.2,75.04,88,75,6.91
372,Dorado,PR,2021-06-13 23:27:56,18.4588,-66.2677,82.76,83,40,12.66
373,Gallup,US,2021-06-13 23:27:56,35.5281,-108.7426,98.44,4,1,8.99
374,Port Shepstone,ZA,2021-06-13 23:27:57,-30.7414,30.455,69.03,47,1,10.0
375,Chifeng,CN,2021-06-13 23:27:57,42.2683,118.9636,73.02,71,100,6.91
376,Griffith,US,2021-06-13 23:27:58,41.5284,-87.4237,87.62,36,1,1.01
377,Bathsheba,BB,2021-06-13 23:27:58,13.2167,-59.5167,79.41,73,40,17.27
378,Hay River,CA,2021-06-13 23:27:58,60.8156,-115.7999,58.98,55,75,10.36
379,Hue,VN,2021-06-13 23:27:59,16.4667,107.6,80.71,78,40,4.61
380,Axim,GH,2021-06-13 23:27:59,4.8699,-2.2405,80.06,84,26,10.42
381,Margate,GB,2021-06-13 23:28:00,51.3813,1.3862,63.3,75,4,1.99
382,Komsomolskiy,UZ,2021-06-13 23:28:00,40.4272,71.7189,67.42,55,4,4.61
383,Ludvika,SE,2021-06-13 23:28:01,60.1496,15.1878,58.8,66,36,5.82
384,Basar,IN,2021-06-13 23:28:01,27.9833,94.6667,71.46,99,51,2.21
385,Clovis,US,2021-06-13 23:24:49,36.8252,-119.7029,98.6,33,20,3.0
386,Aksarka,RU,2021-06-13 23:28:02,66.5606,67.7975,62.53,69,74,5.48
387,Sao Filipe,CV,2021-06-13 23:24:24,14.8961,-24.4956,75.29,86,90,8.52
388,Iquique,CL,2021-06-13 23:28:03,-20.2208,-70.1431,60.84,79,7,0.27
389,Tuatapere,NZ,2021-06-13 23:28:04,-46.1333,167.6833,49.82,92,77,3.33
390,Kromy,RU,2021-06-13 23:28:04,52.6876,35.7667,58.21,92,73,4.29
391,Vanimo,PG,2021-06-13 23:28:05,-2.6741,141.3028,79.95,86,48,4.76
392,Linfen,CN,2021-06-13 23:28:06,36.0889,111.5189,78.4,76,98,3.98
393,Stornoway,GB,2021-06-13 23:28:06,58.2093,-6.3865,51.93,82,90,13.8
394,Golfito,CR,2021-06-13 23:28:06,8.639,-83.166,78.85,90,100,2.55
395,Alta Floresta,BR,2021-06-13 23:28:07,-9.8756,-56.0861,77.14,61,7,3.83
396,Novoagansk,RU,2021-06-13 23:26:14,61.9449,76.6625,58.96,81,21,6.22
397,Linxia,CN,2021-06-13 23:28:07,35.6003,103.2064,58.12,88,100,1.19
398,Anjozorobe,MG,2021-06-13 23:28:08,-18.4,47.8667,61.12,98,100,2.28
399,Betlitsa,RU,2021-06-13 23:28:08,54.0095,33.9588,57.13,97,98,4.38
400,Requena,ES,2021-06-13 23:28:09,39.4883,-1.1004,67.71,47,18,3.27
401,Sikandra Rao,IN,2021-06-13 23:28:09,27.7,78.4,86.07,61,0,4.18
402,Ngama,TD,2021-06-13 23:28:10,11.7833,17.1667,88.81,45,98,4.32
403,Tevaitoa,PF,2021-06-13 23:28:10,-16.7833,-151.5,79.48,79,23,16.44
404,Bantogon,PH,2021-06-13 23:28:11,6.5333,124.0333,78.82,82,99,2.91
405,Dimbokro,CI,2021-06-13 23:28:11,6.6451,-4.7048,74.62,95,52,4.09
406,Souillac,MU,2021-06-13 23:28:11,-20.5167,57.5167,74.35,73,75,14.97
407,Singapore,SG,2021-06-13 23:23:35,1.2897,103.8501,78.84,90,75,0.0
408,Labrea,BR,2021-06-13 23:28:12,-7.2586,-64.7981,81.48,57,86,0.54
409,Namibe,AO,2021-06-13 23:28:13,-15.1961,12.1522,70.68,75,61,1.39
410,Qinzhou,CN,2021-06-13 23:28:13,21.95,108.6167,80.82,86,71,12.44
411,Buchanan,LR,2021-06-13 23:28:14,5.8808,-10.0467,76.96,88,95,8.77
412,Hofn,IS,2021-06-13 23:28:14,64.2539,-15.2082,40.68,72,100,15.05
413,Kerman,IR,2021-06-13 23:28:15,30.2832,57.0788,78.66,14,0,6.91
414,Pangnirtung,CA,2021-06-13 23:24:01,66.1451,-65.7125,36.59,94,97,1.23
415,Kathu,TH,2021-06-13 23:28:15,7.9178,98.3332,84.69,75,100,10.04
416,Fonte Boa,BR,2021-06-13 23:28:16,-2.4959,-66.2662,74.01,93,100,1.19
417,Bonthe,SL,2021-06-13 23:28:16,7.5264,-12.505,78.69,88,95,5.5
418,Obo,CF,2021-06-13 23:28:17,5.3998,26.4869,67.24,99,99,3.09
419,Taldan,RU,2021-06-13 23:28:17,53.6667,124.8,64.63,80,98,2.86
420,Kruisfontein,ZA,2021-06-13 23:28:18,-34.0033,24.7314,53.47,88,31,7.56
421,Ternate,ID,2021-06-13 23:28:18,0.8,127.4,80.62,77,100,2.21
422,Caucaia,BR,2021-06-13 23:28:19,-3.7361,-38.6531,81.03,77,0,5.75
423,Pangkalanbuun,ID,2021-06-13 23:24:20,-2.6833,111.6167,73.63,99,62,2.55
424,Bani,DO,2021-06-13 23:28:20,18.2833,-70.3333,82.85,78,6,10.4
425,Cambridge,CA,2021-06-13 23:27:33,43.3601,-80.3127,78.19,46,1,1.99
426,Hilton Head Island,US,2021-06-13 23:23:21,32.2163,-80.7526,80.71,85,99,3.47
427,Punta De Piedra,VE,2021-06-13 23:28:20,7.6176,-71.4916,77.05,84,61,1.21
428,Seydisehir,TR,2021-06-13 23:28:21,37.4193,31.8453,60.58,70,90,2.95
429,Westport,US,2021-06-13 23:26:05,41.1415,-73.3579,73.17,77,90,3.0
430,Amahai,ID,2021-06-13 23:28:21,-3.3333,128.9167,78.33,87,100,0.87
431,Tumsar,IN,2021-06-13 23:28:22,21.3833,79.7333,79.52,77,100,4.85
432,Douglas,US,2021-06-13 23:28:22,41.3,-96.167,92.5,28,1,3.0
433,Nouadhibou,MR,2021-06-13 23:28:23,20.931,-17.0347,73.38,68,58,20.71
434,Mayumba,GA,2021-06-13 23:28:23,-3.432,10.6554,75.78,87,28,5.57
435,Iqaluit,CA,2021-06-13 23:28:24,63.7506,-68.5145,35.33,87,75,8.01
436,Sawai Madhopur,IN,2021-06-13 23:28:25,25.9833,76.3667,88.86,43,32,5.17
437,Padang,ID,2021-06-13 23:28:25,-0.9492,100.3543,77.68,83,42,4.25
438,Jiazi,CN,2021-06-13 23:28:26,22.8779,116.067,81.3,86,52,5.84
439,Pedernales,DO,2021-06-13 23:28:27,18.0384,-71.744,83.62,67,27,11.39
440,Sevnica,SI,2021-06-13 23:28:28,46.0078,15.3156,59.65,81,0,3.96
441,Pitimbu,BR,2021-06-13 23:28:28,-7.4706,-34.8086,73.99,86,23,9.8
442,Klaeng,TH,2021-06-13 23:28:29,12.7797,101.6483,83.14,97,100,4.79
443,Esil,KZ,2021-06-13 23:28:29,51.9556,66.4042,61.3,63,33,3.24
444,Salmas,IR,2021-06-13 23:28:29,38.1973,44.7653,58.19,40,0,4.63
445,Markova,UA,2021-06-13 23:28:30,48.6758,24.4138,49.19,97,100,11.74
446,Saint George,US,2021-06-13 23:28:30,37.1041,-113.5841,108.63,5,1,1.99
447,Nizhniy Baskunchak,RU,2021-06-13 23:28:31,48.2198,46.8311,67.41,81,100,6.93
448,Ahipara,NZ,2021-06-13 23:28:31,-35.1667,173.1667,60.93,98,100,2.77
449,Indiana,US,2021-06-13 23:25:43,40.0003,-86.2503,85.71,38,1,16.11
450,Lokosovo,RU,2021-06-13 23:28:32,61.1333,74.8167,62.02,62,59,7.0
451,Huilong,CN,2021-06-13 23:28:32,31.8111,121.655,78.04,92,71,7.18
452,Pandan,PH,2021-06-13 23:28:32,14.0453,124.1694,81.48,78,90,3.87
453,Forest Grove,US,2021-06-13 23:28:33,45.5198,-123.1107,64.94,79,90,1.01
454,Ialibu,PG,2021-06-13 23:28:33,-6.2821,143.9935,62.04,84,53,1.74
455,Kayerkan,RU,2021-06-13 23:28:34,69.3497,87.7602,40.23,80,99,8.08
456,Zmeinogorsk,RU,2021-06-13 23:28:34,51.1567,82.195,50.86,80,50,0.92
457,Muzhi,RU,2021-06-13 23:28:35,65.3667,64.6667,63.54,65,79,4.36
458,Tarko-Sale,RU,2021-06-13 23:28:35,64.9225,77.785,64.53,67,100,11.59
459,Findhorn,GB,2021-06-13 23:28:35,57.6572,-3.6085,57.34,79,75,6.91
460,Morondava,MG,2021-06-13 23:28:36,-20.2833,44.2833,69.57,78,38,7.78
461,Brokopondo,SR,2021-06-13 23:28:36,4.75,-55.1667,77.16,89,79,7.2
462,Saint-Michel-Des-Saints,CA,2021-06-13 23:28:37,46.6834,-73.9159,70.93,59,93,3.89
463,Yaan,NG,2021-06-13 23:28:37,7.3833,8.5667,78.31,79,61,3.02
464,Mehamn,NO,2021-06-13 23:28:37,71.0357,27.8492,44.71,85,90,25.12
465,Kutum,SD,2021-06-13 23:26:05,14.2,24.6667,83.43,12,33,9.64
466,Ranong,TH,2021-06-13 23:28:38,9.9658,98.6348,78.73,90,100,8.19
467,Kiama,AU,2021-06-13 23:28:38,-34.6833,150.8667,58.37,78,100,1.99
468,Lamar,US,2021-06-13 23:28:39,33.6668,-95.5836,95.65,58,1,4.61
469,Crossville,US,2021-06-13 23:25:33,35.949,-85.0269,86.63,68,20,4.61
470,Copiapo,CL,2021-06-13 23:28:40,-27.3667,-70.3333,53.29,61,0,2.06
471,Baracoa,CU,2021-06-13 23:28:40,20.3467,-74.4958,82.17,78,99,2.64
472,Russell,US,2021-06-13 23:28:41,32.3502,-85.1999,89.2,62,1,4.61
473,Tilichiki,RU,2021-06-13 23:28:41,60.4667,166.1,55.08,48,2,8.72
474,Jalu,LY,2021-06-13 23:28:41,29.0331,21.5482,73.47,52,0,11.99
475,Lunel,FR,2021-06-13 23:28:42,43.6778,4.1361,77.68,73,0,2.3
476,Scarborough,GB,2021-06-13 23:28:42,54.2797,-0.4044,67.66,82,0,1.99
477,Tweed,CA,2021-06-13 23:28:43,44.4751,-77.3162,76.19,63,100,5.14
478,Nabire,ID,2021-06-13 23:28:43,-3.3667,135.4833,78.17,85,87,2.75
479,Vallenar,CL,2021-06-13 23:28:45,-28.5708,-70.7581,58.95,61,0,2.57
480,Lagos,NG,2021-06-13 23:24:16,6.5833,3.75,82.72,84,53,4.83
481,Naples,IT,2021-06-13 23:24:46,40.8333,14.25,74.14,84,0,2.3
482,Mangan,IN,2021-06-13 23:28:46,27.5167,88.5333,73.99,82,83,2.75
483,Adre,TD,2021-06-13 23:28:46,13.4667,22.2,86.29,22,100,7.81
484,Gao,ML,2021-06-13 23:28:46,16.6362,1.637,89.15,30,82,11.07
485,Sibolga,ID,2021-06-13 23:25:59,1.7427,98.7792,77.02,86,97,3.04
486,Port Blair,IN,2021-06-13 23:28:47,11.6667,92.75,78.84,89,90,10.36
487,Tuzla,BA,2021-06-13 23:28:47,44.5428,18.6694,49.96,93,0,2.3
488,Oranjestad,AW,2021-06-13 23:24:43,12.524,-70.027,82.35,81,20,11.01
489,Yulara,AU,2021-06-13 23:28:48,-25.2406,130.9889,53.44,76,40,8.05
490,Dicabisagan,PH,2021-06-13 23:28:48,17.0818,122.4157,82.67,69,67,3.4
491,Touros,BR,2021-06-13 23:28:49,-5.1989,-35.4608,77.9,76,71,13.13
492,Ginir,ET,2021-06-13 23:28:49,7.1333,40.7,54.19,88,97,5.3
493,Saint-Joseph,RE,2021-06-13 23:28:50,-21.3667,55.6167,71.96,77,39,14.2
494,Clement Town,IN,2021-06-13 23:28:50,30.2667,78.0667,75.2,75,16,3.62
495,Tarboro,US,2021-06-13 23:28:50,35.8968,-77.5358,82.78,69,1,4.61
496,Plaster Rock,CA,2021-06-13 23:28:51,46.9065,-67.39,72.12,61,5,1.23
497,Barber,CW,2021-06-13 23:28:51,12.2833,-69.0667,80.58,78,20,14.97
498,Aketi,CD,2021-06-13 23:28:52,2.7388,23.7833,70.88,96,100,2.89
499,Xining,CN,2021-06-13 23:28:52,36.6167,101.7667,53.58,79,92,1.41
500,Zapresic,HR,2021-06-13 23:28:52,45.8564,15.8078,60.51,72,5,3.8
501,Belem De Sao Francisco,BR,2021-06-13 23:28:53,-8.7539,-38.9658,78.31,53,80,15.59
502,Makat,KZ,2021-06-13 23:28:53,47.6469,53.3463,82.15,33,100,9.24
503,Tigil,RU,2021-06-13 23:28:54,57.8,158.6667,62.78,45,0,6.33
504,Aviles,ES,2021-06-13 23:28:54,43.5547,-5.9248,67.77,97,40,1.99
505,Bocaiuva,BR,2021-06-13 23:28:55,-17.1078,-43.815,65.91,67,93,7.07
506,Manjacaze,MZ,2021-06-13 23:28:55,-24.7117,33.8828,59.34,94,0,3.71
507,Tromso,NO,2021-06-13 23:28:56,69.6496,18.957,42.82,81,90,4.0
508,Sandpoint,US,2021-06-13 23:28:56,48.2766,-116.5533,90.61,31,1,1.01
509,Gopalpur,IN,2021-06-13 23:28:57,19.2667,84.9167,83.25,77,100,4.74
510,Madera,US,2021-06-13 23:28:57,37.1666,-119.8343,97.0,27,0,1.99
511,Sanica,BA,2021-06-13 23:28:57,44.6142,16.6411,56.14,81,66,3.04
512,Ugoofaaru,MV,2021-06-13 23:28:58,5.6667,73.0,82.8,75,100,15.7
513,Skjervoy,NO,2021-06-13 23:28:58,70.0311,20.9714,44.28,79,93,27.27
514,Bundaberg,AU,2021-06-13 23:28:59,-24.85,152.35,59.22,88,40,3.0
515,Atar,MR,2021-06-13 23:28:59,20.5169,-13.0499,98.28,14,24,15.03
516,Kupang,ID,2021-06-13 23:29:00,-10.1667,123.5833,77.58,83,20,4.61
517,Ola,RU,2021-06-13 23:29:00,59.5833,151.2833,53.33,56,72,4.65
518,Kargasok,RU,2021-06-13 23:29:01,59.0556,80.8572,51.12,70,45,3.94
519,Constantine,DZ,2021-06-13 23:29:01,36.365,6.6147,71.01,43,0,2.3
520,Wiset Chai Chan,TH,2021-06-13 23:29:02,14.5989,100.3617,80.26,76,100,4.09
521,Mabaruma,GY,2021-06-13 23:29:02,8.2,-59.7833,75.38,90,35,3.47
522,Cefalu,IT,2021-06-13 23:29:02,38.0386,14.0229,74.41,48,2,3.0
523,Ko Samui,TH,2021-06-13 23:29:03,9.5357,99.9357,83.71,72,100,12.03
524,Valer,NO,2021-06-13 23:29:03,60.6785,11.8331,59.5,75,90,4.12
525,Coos Bay,US,2021-06-13 23:29:04,43.3665,-124.2179,67.86,92,90,8.05
526,Orlik,RU,2021-06-13 23:29:04,52.5178,99.825,42.96,81,28,2.1
527,Batemans Bay,AU,2021-06-13 23:29:05,-35.7167,150.1833,57.2,87,99,3.51
528,Udachnyy,RU,2021-06-13 23:24:53,66.4167,112.4,42.55,87,100,18.92
529,Rocha,UY,2021-06-13 23:29:05,-34.4833,-54.3333,55.72,90,1,6.15
530,Sisophon,KH,2021-06-13 23:29:06,13.5859,102.9737,75.43,89,100,5.28
531,Petit Goave,HT,2021-06-13 23:29:06,18.4314,-72.8669,87.98,74,90,5.12
532,Banda Aceh,ID,2021-06-13 23:29:07,5.5577,95.3222,80.64,78,99,9.1
533,Boulsa,BF,2021-06-13 23:29:07,12.6675,-0.5758,87.35,44,89,9.57
534,Camacha,PT,2021-06-13 23:29:07,33.0833,-16.3333,66.96,77,40,12.66
535,Te Anau,NZ,2021-06-13 23:29:08,-45.4167,167.7167,52.23,92,83,0.85
536,Pinega,RU,2021-06-13 23:29:08,64.7001,43.3936,60.15,92,94,6.58
537,Ixtapa,MX,2021-06-13 23:29:09,20.7,-105.2,81.63,78,90,2.3
538,Tondano,ID,2021-06-13 23:29:09,1.3038,124.9112,69.89,95,100,0.45
539,Bereda,ES,2021-06-13 23:29:10,43.2686,-7.5406,62.35,99,98,0.47
540,Chulumani,BO,2021-06-13 23:29:10,-16.4096,-67.5263,58.59,75,1,3.06
541,Matara,LK,2021-06-13 23:29:10,5.9485,80.5353,77.09,90,100,13.94
542,Sri Aman,MY,2021-06-13 23:29:11,1.2376,111.4621,75.25,94,97,4.61
543,Talcahuano,CL,2021-06-13 23:27:02,-36.7167,-73.1167,51.48,76,0,12.66
544,Hirara,JP,2021-06-13 23:29:12,24.8,125.2833,86.27,84,75,13.8
545,Merauke,ID,2021-06-13 23:29:12,-8.4667,140.3333,80.04,83,80,11.86
546,Yerbogachen,RU,2021-06-13 23:29:12,61.2767,108.0108,55.44,70,83,3.65
547,Pisco,PE,2021-06-13 23:29:13,-13.7,-76.2167,66.25,72,0,3.44
548,Richards Bay,ZA,2021-06-13 23:29:13,-28.783,32.0377,65.68,47,4,6.96
549,Kavaratti,IN,2021-06-13 23:29:14,10.5669,72.642,83.44,76,100,23.76
550,Nizhniy Kuranakh,RU,2021-06-13 23:29:14,58.8353,125.4869,55.33,64,99,4.94
551,Kamenka,RU,2021-06-13 23:29:15,51.3223,42.7678,58.93,93,10,7.0
552,Provideniya,RU,2021-06-13 23:29:15,64.3833,-173.3,35.94,97,100,14.61
553,Swan Hill,AU,2021-06-13 23:29:16,-35.3378,143.5544,51.33,64,96,7.09
554,Bilma,NE,2021-06-13 23:29:16,18.6853,12.9164,91.04,12,94,15.7
555,Mount Pleasant,US,2021-06-13 23:29:16,32.7941,-79.8626,79.3,85,90,1.99
556,Diban,SY,2021-06-13 23:29:17,35.0365,40.5167,82.85,18,0,7.96
557,Lalibela,ET,2021-06-13 23:29:17,12.0333,39.0333,65.97,31,73,2.17
558,Gawler,AU,2021-06-13 23:29:18,-34.6,138.7333,61.48,63,98,7.16
559,Hinesburg,US,2021-06-13 23:29:18,44.3292,-73.1107,80.46,46,75,1.99
560,Marsh Harbour,BS,2021-06-13 23:29:19,26.5412,-77.0636,82.98,73,52,10.6
561,Yarada,IN,2021-06-13 23:29:19,17.65,83.2667,82.72,83,75,4.61
562,Beyneu,KZ,2021-06-13 23:29:19,45.3167,55.2,80.29,41,100,17.27
563,Zharkent,KZ,2021-06-13 23:29:20,44.1628,80.0,54.73,36,37,3.47
564,Samarai,PG,2021-06-13 23:29:21,-10.6167,150.6667,81.23,77,34,6.64
565,Sudzha,RU,2021-06-13 23:29:21,51.1976,35.2726,58.44,92,70,4.9
